DOI,Ano,WE,W-graphite,W-GCE,W-G,W-GO,W-rGO,W-Au,W-Cu,W-Pd,W-C,W-In,W-Sn,W-F,W-Fe,W-Ni,W-Polymer,W-Ti,W-N,W-Pt,W-Si,W-Al,W-graphene,Material,OH,O,La,Ni,Na,Zn,Cd,Ca,Pt,Ir,Pd,C,Cu,Ag,Ru,Al,Rh,Au,Co,Mn,Br,Mg,B,Fe,Pb,Zr,Ce,S,Si,N,V,Nb,Ta,Sn,P,In,Ti,Bi,Sb,Cr,W,Mo,Se,Ge,Te,Org,Polymer,Aniline,rGO,GO,G,MOF,Nano,CNT,Eletrolyte,pH,El_conc,reference,Pot_Onset_V (SHE),Pot_Ox_V (SHE),Ox_Onset,J__mA_cm,methanol,ethanol,concentration,analyte
10.1002/smll.201700796,2017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Co2P-Co-N-C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KOH,14,1,SCE,0.594,,,,1,0,0.5,methanol
10.1016/j.ijhydene.2017.01.017,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pt-NiTiO3-C,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,1,SHE,0.6,0.8,0.2,58,1,0,0.5,methanol
10.1016/j.ijhydene.2017.01.017,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pt-NiTiO3-C,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12.7,0.5,SHE,-0.3,0.03,0.33,100,1,0,0.5,methanol
10.1088/2053-1591/aa8a88,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,polypyrene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,KOH,12.7,0.5,SCE,-0.056,0.294,0.35,0.5,1,0,0.5,methanol
10.1088/2053-1591/aa8a88,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd-polypyrene,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,KOH,12.7,0.5,SCE,-0.156,0.124,0.28,1.6,1,0,0.5,methanol
10.1088/2053-1591/aa8a88,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd-polypyrene-GO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,KOH,12.7,0.5,SCE,-0.106,0.084,0.19,4.5,1,0,0.5,methanol
10.1088/2053-1591/aa8a88,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,KOH,12.7,0.5,SCE,-0.056,0.214,0.27,1.1,1,0,0.5,methanol
10.1016/j.ijhydene.2017.08.172,2017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd-FAU,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SHE,0.56,0.82,0.26,1.07,1,0,0.5,methanol
10.1016/j.ijhydene.2017.08.172,2017,Pt/C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Commercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,SHE,0.64,0.8,0.16,0.23,1,0,0.5,methanol
10.1016/j.ijhydene.2017.08.172,2017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd-FAU,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SHE,0.68,0.88,0.2,2.7,0,1,0.5,ethanol
10.1016/j.ijhydene.2017.08.172,2017,Pt/C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Commercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,SHE,0.74,0.63,-0.11,0.77,0,1,0.5,ethanol
10.1016/j.apsusc.2017.04.208,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiPO-G,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NaOH,12,0.1,Ag/AgCl,0.699,0.889,0.19,7,1,0,0.5,methanol
10.1016/j.apcatb.2017.03.027,2017,vulcan carbon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SHE,0.4,0.9,0.5,1.2,1,0,0.5,methanol
10.1016/j.apcatb.2017.03.027,2017,vulcan carbon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt-TiO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SHE,0.4,0.9,0.5,3,1,0,0.5,methanol
10.1016/j.ijhydene.2017.03.033,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd-pDAN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,KOH,12.7,0.5,Ag/AgCl,-0.181,0.029,0.21,1.3,1,0,1,methanol
10.1016/j.electacta.2017.09.164,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GO-Co-MOF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,KOH,14,1,Ag/AgCl,0.174,0.259,0.085,30,1,0,3,methanol
10.1016/j.ijhydene.2017.05.124,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PdNi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12,0.1,Hg/HgO,-0.26,0.04,0.3,,1,0,,methanol
10.1016/j.ijhydene.2017.05.124,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PdNi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12,0.1,Hg/HgO,-0.26,0.13,0.39,,0,1,,ethanol
10.1016/j.ijhydene.2017.07.058,2017,Pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PdNi,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,12,0.1,Hg/HgO,-0.11,0.34,0.45,50,1,0,0.1,methanol
10.1016/j.ijhydene.2017.08.079,2017,carbon black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PtRuCu,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SCE,0.544,0.874,0.33,0.614,1,0,1,methanol
10.1016/j.ijhydene.2017.08.079,2017,carbon black,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PtRuCu,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SCE,0.644,0.904,0.26,1.113,0,0,1,ethanol
10.20964/2017.08.43,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pt-C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,RHE,0.571,0.741,0.17,0.31,1,0,0.5,methanol
10.20964/2017.08.43,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PtRu-C,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,RHE,0.541,0.741,0.2,0.42,1,0,0.5,methanol
10.1016/j.electacta.2016.12.053,2017,graphit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PdAg,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,14,1,Hg/HgO,,0.057,,33,1,0,0.5,methanol
10.1016/j.electacta.2016.12.053,2017,graphit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,14,1,Hg/HgO,,0.057,,28.94,1,0,0.5,methanol
10.1002/celc.201700058,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PdCu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,14,1,SCE,-0.356,-0.086,0.27,2.16,0,1,0.5,ethanol
10.1002/celc.201700058,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PdCu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,14,1,SCE,-0.306,0.024,0.33,1.08,1,0,1,methanol
10.1149/2.0221704jes,2017,carbon paste,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NiS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,14,1,Ag/AgCl,0.699,0.799,0.0999999999999999,0.00000075,1,0,,methanol
10.1016/j.ijhydene.2017.03.230,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pt-TPA-rGO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.299,0.599,0.3,20,1,0,0.5,methanol
10.1016/j.ijhydene.2017.03.230,2017,Pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Commercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.399,0.459,0.06,8,1,0,0.5,methanol
10.1016/j.jelechem.2017.05.024,2017,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ni-TiO2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,12.7,0.5,SCE,0.824,0.854,0.03,0.8,1,0,0.5,methanol
10.1016/j.snb.2016.09.002,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiOOH,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,12,0.1,SCE,0.644,0.654,0.0099999999999999,,1,0,0.1,methanol
10.1016/j.ijhydene.2017.03.181,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CNT-Pt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.699,0.879,0.18,0.35,1,0,1,methanol
10.1016/j.ijhydene.2017.03.181,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pt-TiN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.649,0.849,0.2,0.39,1,0,1,methanol
10.1016/j.ijhydene.2017.03.181,2017,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TiN-CNT-Pt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.599,0.849,0.25,1.29,1,0,1,methanol
10.1016/j.jallcom.2015.09.098,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WC-Pt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SCE,0.594,0.794,0.2,1.15,1,0,0.4,methanol
10.1016/j.jallcom.2015.09.098,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WC-Pt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,H2SO4,1,0.5,SCE,0.444,0.794,0.35,1.25,0,1,0.4,ethanol
10.1080/19443994.2016.1204561,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fe3O4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12.7,0.5,SHE,0.2,0.6,0.4,,1,0,0.5,methanol
10.1016/j.ijhydene.2016.06.142,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNs-Pt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.549,0.819,0.27,22,1,0,1,methanol
10.1016/j.ijhydene.2016.06.142,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNs-NB-Pt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,H2SO4,1,0.5,Ag/AgCl,0.579,0.799,0.22,25,1,0,1,methanol
10.1016/j.ijhydene.2016.06.142,2016,Pt/C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Commercial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,Ag/AgCl,0.399,0.779,0.38,45,1,0,1,methanol
10.1016/j.jpowsour.2016.08.076,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cu2O-Pd,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12.7,0.5,Ag/AgCl,-0.101,0.148,0.249,2.47,1,0,1,methanol
10.1016/j.ijhydene.2016.05.239,2016,graphit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PdCu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,14,1,Hg/HgO,-0.16,0.04,0.2,0.13,1,0,0.5,methanol
10.1016/j.ijhydene.2016.05.239,2016,graphit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,14,1,Hg/HgO,-0.26,0.12,0.38,0.21,1,0,0.5,methanol
10.1016/j.ijhydene.2016.05.175,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiCo2O4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NaOH,12.7,0.5,Ag/AgCl,0.499,0.799,0.3,,0,1,3,ethanol
10.1016/j.ijhydene.2016.05.175,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiCo2O4-CNT,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NaOH,12.7,0.5,Ag/AgCl,0.599,0.799,0.2,,0,1,3,ethanol
10.1002/elan.201501183,2016,carbon paste,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ni-BS-rGO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,NaOH,13,0.1,Ag/AgCl,0.599,0.779,0.18,,1,0,0.0003,methanol
10.1002/elan.201501183,2016,carbon paste,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ni-BS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NaOH,13,0.1,Ag/AgCl,0.599,0.749,0.15,,1,0,0.0003,methanol
10.1016/j.ijhydene.2016.03.018,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiO-Ni-P,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KOH,12.7,0.5,SCE,0.594,0.744,0.15,0.25,1,0,1,methanol
10.1016/j.apsusc.2016.01.087,2016,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,MMS,0.39,0.84,0.45,2.6,1,0,0.1,methanol
10.1016/j.apsusc.2016.01.087,2016,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt-TiO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,MMS,0.39,0.89,0.5,2.7,1,0,0.1,methanol
10.1016/j.apsusc.2016.01.087,2016,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt-CeO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,MMS,0.39,0.89,0.5,7.5,1,0,0.1,methanol
10.1002/cphc.201501072,2016,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt-CeO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,MMS,0.39,0.87,0.48,6,1,0,0.1,methanol
10.1002/cphc.201501072,2016,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt-TiO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,MMS,0.39,0.88,0.49,8,1,0,0.1,methanol
10.1002/cphc.201501072,2016,C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pt-ZrO2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2SO4,1,0.5,MMS,0.36,0.88,0.52,10,1,0,0.1,methanol
10.1021/acscatal.6b00525,2016,GCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CeO2-zeolite,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NaOH,12.7,0.5,Ag/AgCl,0.599,0.879,0.28,0.02,1,0,0.5,methanol
10.1515/znb-2016-0032,2016,HPVC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12,0.1,RHE,0.292,0.612,0.32,50,1,0,1,methanol
10.1515/znb-2016-0032,2016,HPVC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,14,1,RHE,0.174,0.454,0.28,75,1,0,1,methanol
10.1515/znb-2016-0032,2016,HPVC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12,0.1,RHE,0.242,0.542,0.3,0.45,0,1,1,ethanol
10.1515/znb-2016-0032,2016,HPVC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,KOH,12.7,0.5,RHE,0.1507,0.4507,0.3,0.6,0,1,1,ethanol
